sample_matrix_group;sample_matrix;analysis_group;analysis_item_name_vi;analysis_item_name_en;public_group_code;Equipment_type;LOD;LOQ;TAT_Normal;TAT_Fast;TAT_Urgent; unit_price ; Analysis Group Whole group standard 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Metronidazole-OH (MNZ-OH);Metronidazole-OH (MNZ-OH);VLAB-CH-TP-609;LC-MS/MS;0.067 µg/kg;0.2 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Ronidazole (RNZ);Ronidazole (RNZ);VLAB-CH-TP-609;LC-MS/MS;0.067 µg/kg;0.2 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;2-Hydroxymethyl-1-Methyl-5-Nitroimidazole (HMMNI);2-Hydroxymethyl-1-Methyl-5-Nitroimidazole (HMMNI);VLAB-CH-TP-609;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Tinidazole (TNZ);Tinidazole (TNZ);VLAB-CH-TP-609;LC-MS/MS;0.033 µg/kg;0.1 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Dimetridazole (DMZ);Dimetridazole (DMZ);VLAB-CH-TP-609;LC-MS/MS;0.033 µg/L;0.1 µg/L;72;36;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Ipronidazole (IPZ);Ipronidazole (IPZ);VLAB-CH-TP-609;LC-MS/MS;0.033 µg/L;0.1 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Ipronidazol-OH (IPZ-OH);Ipronidazol-OH (IPZ-OH);VLAB-CH-TP-609;LC-MS/MS;0.017 µg/L;0.05 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Metronidazole (MNZ) (Metronidazol);Metronidazole (MNZ) (Metronidazol);VLAB-CH-TP-609;LC-MS/MS;0.017 µg/L;0.05 µg/L;72;36;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Metronidazole-OH (MNZ-OH);Metronidazole-OH (MNZ-OH);VLAB-CH-TP-609;LC-MS/MS;0.067 µg/L;0.2 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Ronidazole (RNZ);Ronidazole (RNZ);VLAB-CH-TP-609;LC-MS/MS;0.067 µg/L;0.2 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;2-Hydroxymethyl-1-Methyl-5-Nitroimidazole (HMMNI);2-Hydroxymethyl-1-Methyl-5-Nitroimidazole (HMMNI);VLAB-CH-TP-609;LC-MS/MS;0.017 µg/L;0.05 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROIMIDAZOLES;Tinidazole (TNZ);Tinidazole (TNZ);VLAB-CH-TP-609;LC-MS/MS;0.033 µg/L;0.1 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;TETRACYCLINES;Chlortetracycline;Chlortetracycline;VLAB-CH-TP-609;LC-MS/MS;0.667 µg/L;2 µg/L;72;;; 280.000 ; 420.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;TETRACYCLINES;Doxycycline;Doxycycline;VLAB-CH-TP-609;LC-MS/MS;0.667 µg/L;2 µg/L;72;;; 280.000 ; 420.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;TETRACYCLINES;Tetracycline;Tetracycline;VLAB-CH-TP-609;LC-MS/MS;0.667 µg/L;2 µg/L;72;;; 280.000 ; 420.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;TETRACYCLINES;Oxytetracycline;Oxytetracycline;VLAB-CH-TP-609;LC-MS/MS;0.667 µg/L;2 µg/L;72;;; 280.000 ; 420.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;TETRACYCLINES;Tổng Doxycycline + 4-epidocycline;Sum of  Doxycycline and 4-epidocycline;VLAB-CH-TP-609;LC-MS/MS;0.667 µg/L;2 µg/L;72;;; 280.000 ; NA 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;TETRACYCLINES;Tổng Oxycycline + 4-epioxycycline;Sum of  Oxycycline and 4-epioxycycline;VLAB-CH-TP-609;LC-MS/MS;0.667 µg/L;2 µg/L;72;;; 280.000 ; NA 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;TETRACYCLINES;Tổng Tetracycline + 4-epitetracycline;Sum of Tetracycline and 4-epitetracycline;VLAB-CH-TP-609;LC-MS/MS;0.667 µg/L;2 µg/L;72;;; 280.000 ; NA 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;TETRACYCLINES;Tổng Chlortetracycline + 4-epichlortetracycline;Sum of Chlortetracycline and 4-epichlortetracycline;VLAB-CH-TP-609;LC-MS/MS;0.667 µg/L;2 µg/L;72;;; 280.000 ; NA 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROFURANS;Nitrovin (NIT);Nitrovin (NIT);VLAB-CH-TP-609;LC-MS/MS;1.667 µg/L;5 µg/L;72;;; 280.000 ; NA 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;PES-GC-MS/MS;Piperonyl butoxide;Piperonyl butoxide;VLAB-CH-TP-614;GC-MS/MS;0.003 mg/kg;0.01 mg/kg;72;;; 315.000 ; 840.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;PES-GC-MS/MS;Propargite;Propargite;VLAB-CH-TP-614;GC-MS/MS;0.003 mg/kg;0.01 mg/kg;72;;; 315.000 ; 840.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;PES-GC-MS/MS;Pyridaben;Pyridaben;VLAB-CH-TP-614;GC-MS/MS;0.003 mg/kg;0.01 mg/kg;72;;; 315.000 ; 840.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;PES-GC-MS/MS;Pyrimethanil;Pyrimethanil;VLAB-CH-TP-614;GC-MS/MS;0.003 mg/kg;0.01 mg/kg;72;;; 315.000 ; 840.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROFURANS METABIOLIZE;AMOZ;AMOZ;VLAB-CH-TP-617;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROFURANS METABIOLIZE;AOZ;AOZ;VLAB-CH-TP-617;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROFURANS METABIOLIZE;AHD;AHD;VLAB-CH-TP-617;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROFURANS METABIOLIZE;SEM;SEM;VLAB-CH-TP-617;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;NITROFURANS METABIOLIZE;3,5-dinitrosalicylic acid hydrazide (DNSH);3,5-dinitrosalicylic acid hydrazide (DNSH);VLAB-CH-TP-617;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 350.000 ; NA 
THỰC PHẨM;THỰC PHẨM;;Cefotaxime;Cefotaxime;VLAB-CH-TP-621;LC-MS/MS;0.333 µg/L;1 µg/L;72;36;; 280.000 ; NA 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Enrofloxacin;Enrofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Ciprofloxacin;Ciprofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Norfloxacin;Norfloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Difloxacin;Difloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Flumequin;Flumequin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Sarafloxacin;Sarafloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Nalidixic acid;Nalidixic acid;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Danofloxacin;Danofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Gatifloxacin;Gatifloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Perfloxacin;Perfloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Marbofloxacin;Marbofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Moxifloxacin;Moxifloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Oxolinic acid;Oxolinic acid;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Orbifloxacin;Orbifloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Lomefloxacin;Lomefloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Sparfloxacin;Sparfloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Tổng Levofloxacin và Ofloxacin;Sum of Levofloxacin and Ofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Tổng Enrofloxacin và Ciprofloxacin;Sum of Enrofloxacin and Ciprofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;AMPHENICOL;Chloramphenicol (CAP);Chloramphenicol (CAP);VLAB-CH-TP-621;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;AMPHENICOL;Florfenicol (FF);Florfenicol (FF);VLAB-CH-TP-621;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;AMPHENICOL;Thiamphenicol (THIAM);Thiamphenicol (THIAM);VLAB-CH-TP-621;LC-MS/MS;0.017 µg/kg;0.05 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;;Cefotaxime;Cefotaxime;VLAB-CH-TP-621;LC-MS/MS;0.333 µg/kg;1 µg/kg;72;36;; 280.000 ; NA 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Enrofloxacin;Enrofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Ciprofloxacin;Ciprofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Norfloxacin;Norfloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Difloxacin;Difloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Flumequin;Flumequin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Sarafloxacin;Sarafloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Nalidixic acid;Nalidixic acid;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Danofloxacin;Danofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Gatifloxacin;Gatifloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Perfloxacin;Perfloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Marbofloxacin;Marbofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Moxifloxacin;Moxifloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Oxolinic acid;Oxolinic acid;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Orbifloxacin;Orbifloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Lomefloxacin;Lomefloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Sparfloxacin;Sparfloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Tổng Levofloxacin và Ofloxacin;Sum of Levofloxacin and Ofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;FLUOROQUINOLNES;Tổng Enrofloxacin và Ciprofloxacin;Sum of Enrofloxacin and Ciprofloxacin;VLAB-CH-TP-621;LC-MS/MS;0.167 µg/L;0.5 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;AMPHENICOL;Chloramphenicol (CAP);Chloramphenicol (CAP);VLAB-CH-TP-621;LC-MS/MS;0.017 µg/L;0.05 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;AMPHENICOL;Florfenicol (FF);Florfenicol (FF);VLAB-CH-TP-621;LC-MS/MS;0.017 µg/L;0.05 µg/L;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;AMPHENICOL;Thiamphenicol (THIAM);Thiamphenicol (THIAM);VLAB-CH-TP-621;LC-MS/MS;0.017 µg/L;0.05 µg/L;72;;; 280.000 ; 560.000 
THỰC PHẨM;THỰC PHẨM;FLUOROQUINOLNES;Ofloxacin;Ofloxacin;VLAB-CH-TP-622;LC-MS/MS;0.167 µg/kg;0.5 µg/kg;72;;; 280.000 ; 560.000 
THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;THỦY SẢN VÀ SẢN PHẨM THỦY SẢN;;Histamin;Histamin;VLAB-CH-TP-624;LC-MS/MS;0.067 mg/kg;0.2 mg/kg;72;;; 315.000 ; NA 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Butanoic acid;Butanoic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Hexanoic acid;Hexanoic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Octanoic acid;Octanoic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Decanoic acid;Decanoic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Undecanoic acid;Undecanoic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Dodecanoic (Lauric) acid;Dodecanoic (Lauric) acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Tridecanoic acid;Tridecanoic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Myristic acid (Tetradecanoic acid);Myristic acid (Tetradecanoic acid);VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Myristoleic acid;Myristoleic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Pentadecanoic acid;Pentadecanoic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;cis-10-Pentadecenoic Acid;cis-10-Pentadecenoic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Hexadecanoic (Palmitic) acid;Hexadecanoic (Palmitic) acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Palmitoleic acid;Palmitoleic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Heptadecanoic (Palmitic) acid;Heptadecanoic (Palmitic) acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;cis-10-Heptadecenoic Acid;cis-10-Heptadecenoic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Stearic acid (Octadecanoic acid);Stearic acid (Octadecanoic acid);VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Elaidic acid;Elaidic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Oleic acid;Oleic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Linolelaidic acid;Linolelaidic acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Linolenic Acid;Linolenic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Arachidic Acid;Arachidic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;γ-Linolenic Acid;γ-Linolenic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Cis-11-Eicosenoic Acid;Cis-11-Eicosenoic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;α-Linolenic Acid;α-Linolenic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Heneicosanoic Acid;Heneicosanoic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Cis-11,14-Eicosadienoic Acid;Cis-11,14-Eicosadienoic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Behenic Acid (Docosanoic Acid);Behenic Acid (Docosanoic Acid);VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Cis-8,11,14-Eicosatrienoic Acid;Cis-8,11,14-Eicosatrienoic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Erucic Acid;Erucic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
THỰC PHẨM;THỰC PHẨM;FATTY ACIDS;Cis-11,14,17-Eicosatrienoic Acid;Cis-11,14,17-Eicosatrienoic Acid;VLAB-CH-TP-628;GC-FID;-;0.01 g/100g;120;;; 350.000 ; 1.260.000 
